wall_ms,isolated_core_ms,outside_core_ms,n_core_calls,model,model_family,window_size,horizon,requested_batch_size,effective_batch_size,warmup,repeats,isolation_scope,core_fraction,status,context_normalize_patch_ms,future_patch_ms,input_embedding_ms,encoder_ms,output_projection_ms,inverse_scale_ms,model_misc_ms,encoder_fraction_of_model
435.8545672148466,435.4332580566406,0.4215618968009949,1.0,FlowState-R1,flowstate,2048,480,32,32,2,5,nn_module_forward,0.9990333721615028,complete,,,,,,,,
502.8357543051243,502.3706970214844,0.4650572836399078,1.0,FlowState-R1,flowstate,4096,480,32,32,2,5,nn_module_forward,0.9990751308361464,complete,,,,,,,,
119.55792270600796,119.16083526611328,0.4041879549622535,1.0,FlowState-R1,flowstate,128,720,32,32,2,5,nn_module_forward,0.9966787024154716,complete,,,,,,,,
175.61754118651152,175.13095092773438,0.3972038030624389,1.0,FlowState-R1,flowstate,512,720,32,32,2,5,nn_module_forward,0.9972292616358844,complete,,,,,,,,
888.037908822298,887.598876953125,0.4390318691730499,1.0,FlowState-R1,flowstate,2048,720,32,32,2,5,nn_module_forward,0.9995056158472386,complete,,,,,,,,
507.3863621801138,506.9436340332031,0.4335992038249969,1.0,FlowState-R1,flowstate,4096,720,32,32,2,5,nn_module_forward,0.9991274338848832,complete,,,,,,,,
9.791835211217403,8.012928009033203,1.784818857908249,1.0,Moirai2-Small,moirai,128,48,32,32,2,5,nn_module_forward,0.8183274979805311,complete,,,,,,,,
9.913694113492966,8.13152027130127,1.7821997478604317,1.0,Moirai2-Small,moirai,512,48,32,32,2,5,nn_module_forward,0.8202311043906347,complete,,,,,,,,
17.05753430724144,15.230976104736328,1.8155949339270592,1.0,Moirai2-Small,moirai,2048,48,32,32,2,5,nn_module_forward,0.8929178057270749,complete,,,,,,,,
68.19708179682493,66.08287811279297,2.061377927660942,1.0,Moirai2-Small,moirai,8144,48,32,32,2,5,nn_module_forward,0.9689986194668758,complete,,,,,,,,
196.14227861166,190.952317237854,5.203624911606312,8.0,Moirai2-Small,moirai,128,480,32,32,2,5,nn_module_forward,0.9735398129840148,complete,,,,,,,,
299.36748649924994,294.261438369751,5.106048129498959,8.0,Moirai2-Small,moirai,512,480,32,32,2,5,nn_module_forward,0.9829438788119306,complete,,,,,,,,
838.2362760603428,832.3613605499268,5.519803434610367,8.0,Moirai2-Small,moirai,2048,480,32,32,2,5,nn_module_forward,0.9929913370749978,complete,,,,,,,,
4112.012372352183,4104.347373962402,7.313058689236641,8.0,Moirai2-Small,moirai,7712,480,32,32,2,5,nn_module_forward,0.9981359495799872,complete,,,,,,,,
403.4612337127328,396.6531238555908,6.845733404159546,12.0,Moirai2-Small,moirai,128,720,32,32,2,5,nn_module_forward,0.9831257397532536,complete,,,,,,,,
