cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
JenaWeather-H/tlong,768,1.0608645064256075,1.267717847392006,0.8368301421393217,11190951936.0,cell,False,True
JenaWeather-H/tlong,1024,1.0440975382419933,1.267717847392006,0.823604038067262,13104046080.0,cell,False,True
JenaWeather-H/tlong,1536,1.0165332498560178,1.267717847392006,0.8018608020288315,16958545920.0,cell,False,True
JenaWeather-H/tlong,2048,1.0184026885783277,1.267717847392006,0.8033354509234225,20850794496.0,cell,False,False
JenaWeather-H/tlong,2560,1.0026573007992243,1.267717847392006,0.7909151889451792,24780791808.0,cell,False,True
JenaWeather-H/tlong,3072,0.9938748753970053,1.267717847392006,0.7839874443999031,28748537856.0,cell,False,True
JenaWeather-H/tlong,4096,0.9872675538041514,1.267717847392006,0.7787754631956891,36797276160.0,cell,False,True
JenaWeather-H/tlong,6144,0.9925030781128226,1.267717847392006,0.7829053445564681,53347737600.0,cell,False,False
JenaWeather-D/tshort,native,1.0049470745648574,1.5734140297468562,0.6387047881647157,2737993728.0,cell,True,True
JenaWeather-D/tshort,32,1.2602168088594718,1.5734140297468562,0.8009441793665879,585818112.0,cell,False,True
JenaWeather-D/tshort,48,1.3155579557126087,1.5734140297468562,0.8361168331035325,701829120.0,cell,False,False
JenaWeather-D/tshort,64,1.2875236930950875,1.5734140297468562,0.8182993597065071,817876992.0,cell,False,False
JenaWeather-D/tshort,96,1.2737973387454902,1.5734140297468562,0.8095754293931325,1050083328.0,cell,False,False
JenaWeather-D/tshort,128,1.3056969423540332,1.5734140297468562,0.8298495613161048,1282437120.0,cell,False,False
JenaWeather-D/tshort,192,1.146774867804527,1.5734140297468562,0.7288449487062408,1747587072.0,cell,False,True
JenaWeather-D/tshort,256,1.1042002010902423,1.5734140297468562,0.7017861670318875,2213326848.0,cell,False,True
BizITObsApp/tshort,native,1.0089587353898624,2.242330238675541,0.44995992025947784,64444126003.2,cell,True,True
BizITObsApp/tshort,32,4.887883148681384,2.242330238675541,2.1798230538818717,824193024.0,cell,False,True
BizITObsApp/tshort,48,2.9721541984672366,2.242330238675541,1.325475680256078,940277760.0,cell,False,True
BizITObsApp/tshort,64,3.4061246093839688,2.242330238675541,1.5190111387856218,1056399360.0,cell,False,False
BizITObsApp/tshort,96,5.038972651190719,2.242330238675541,2.2472036296344324,1288753152.0,cell,False,False
BizITObsApp/tshort,128,3.461677059534769,2.242330238675541,1.5437855672764105,1521254400.0,cell,False,False
BizITObsApp/tshort,192,3.2210156202099123,2.242330238675541,1.4364590748740218,1986699264.0,cell,False,False
BizITObsApp/tshort,256,2.6890553443756695,2.242330238675541,1.1992236014102864,2452733952.0,cell,False,True
BizITObsApp/tshort,384,1.9420432752751975,2.242330238675541,0.8660826321560415,3386572800.0,cell,False,True
BizITObsApp/tshort,512,1.9101278025537638,2.242330238675541,0.8518494598199788,4322770944.0,cell,False,True
BizITObsApp/tshort,768,1.1695474542793394,2.242330238675541,0.5215768106352374,6202245120.0,cell,False,True
BizITObsApp/tshort,1024,1.1582434046723284,2.242330238675541,0.5165356042098681,8091156480.0,cell,False,True
BizITObsApp/tshort,1536,1.0928843682654736,2.242330238675541,0.4873877849995007,11897290752.0,cell,False,True
BizITObsApp/tshort,2048,1.0677599901041626,2.242330238675541,0.4761832007112599,15741173760.0,cell,False,True
BizITObsApp/tshort,2560,1.0552315855735583,2.242330238675541,0.47059597528187613,19622805504.0,cell,False,True
BizITObsApp/tshort,3072,1.0349405815114967,2.242330238675541,0.46154690493885353,23542185984.0,cell,False,True
BizITObsApp/tshort,4096,1.0423785247802941,2.242330238675541,0.4648639646388515,31494193152.0,cell,False,False
BizITObsApp/tshort,6144,1.014091369716296,2.242330238675541,0.4522488936844919,47851192320.0,cell,False,True
BizITObsApp/tshort,8192,1.0146925556845288,2.242330238675541,0.45251700136901735,64812171264.0,cell,False,False
BizITObsApp/tmedium,native,1.650338478236719,2.6914183385868085,0.6131854177315547,67222935552.0,cell,True,True
BizITObsApp/tmedium,32,6.47008010393573,2.6914183385868085,2.403966715680846,4899127296.0,cell,False,True
BizITObsApp/tmedium,48,6.197522349457692,2.6914183385868085,2.3026975259118747,5016465408.0,cell,False,True
BizITObsApp/tmedium,64,7.136989729924891,2.6914183385868085,2.6517578585246366,5133840384.0,cell,False,False
BizITObsApp/tmedium,96,7.876803681130444,2.6914183385868085,2.9266366986509955,5368700928.0,cell,False,False
BizITObsApp/tmedium,128,8.51564268084047,2.6914183385868085,3.163998163626917,5603708928.0,cell,False,False
BizITObsApp/tmedium,192,8.507428504811504,2.6914183385868085,3.1609461757916555,6074167296.0,cell,False,False
BizITObsApp/tmedium,256,6.316650058131349,2.6914183385868085,2.346959581708153,6545215488.0,cell,False,False
